Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	positive regulation of glycogen metabolic process (GO:0070875)	1/14	0.17450234575219342	0.8913768472206637	0	0	5.2521008403361344	9.169207430273257	SORBS1
GO_Biological_Process_2018	regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle (GO:0031657)	1/14	0.17450234575219342	0.890485470373443	0	0	5.2521008403361344	9.169207430273257	PKD2
GO_Biological_Process_2018	response to ethanol (GO:0045471)	1/14	0.17450234575219342	0.8895958744989441	0	0	5.2521008403361344	9.169207430273257	SOD1
GO_Biological_Process_2018	regulation of ventricular cardiac muscle cell membrane repolarization (GO:0060307)	1/14	0.17450234575219342	0.8887080542649132	0	0	5.2521008403361344	9.169207430273257	CACNA2D1
GO_Biological_Process_2018	regulation of fatty acid metabolic process (GO:0019217)	1/14	0.17450234575219342	0.887822004360362	0	0	5.2521008403361344	9.169207430273257	CAV1
GO_Biological_Process_2018	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)	1/14	0.17450234575219342	0.8869377194954612	0	0	5.2521008403361344	9.169207430273257	JAG1
GO_Biological_Process_2018	positive regulation of vascular smooth muscle cell proliferation (GO:1904707)	1/14	0.17450234575219342	0.8860551944014359	0	0	5.2521008403361344	9.169207430273257	MMP2
GO_Biological_Process_2018	cellular response to nitrogen compound (GO:1901699)	1/14	0.17450234575219342	0.8851744238304603	0	0	5.2521008403361344	9.169207430273257	ATRX
GO_Biological_Process_2018	positive regulation of heart rate (GO:0010460)	1/14	0.17450234575219342	0.8842954025555542	0	0	5.2521008403361344	9.169207430273257	TPM1
GO_Biological_Process_2018	interleukin-6-mediated signaling pathway (GO:0070102)	1/14	0.17450234575219342	0.8834181253704793	0	0	5.2521008403361344	9.169207430273257	IL6ST
GO_Biological_Process_2018	histone H4-K16 acetylation (GO:0043984)	1/14	0.17450234575219342	0.8825425870896363	0	0	5.2521008403361344	9.169207430273257	OGT
GO_Biological_Process_2018	regulation of adaptive immune response (GO:0002819)	1/14	0.17450234575219342	0.8816687825479634	0	0	5.2521008403361344	9.169207430273257	IL6ST
GO_Biological_Process_2018	positive regulation of smooth muscle contraction (GO:0045987)	1/14	0.17450234575219342	0.8807967066008339	0	0	5.2521008403361344	9.169207430273257	CTTN
GO_Biological_Process_2018	negative regulation of cation transmembrane transport (GO:1904063)	1/14	0.17450234575219342	0.8799263541239556	0	0	5.2521008403361344	9.169207430273257	CAV1
GO_Biological_Process_2018	protein modification by small protein conjugation (GO:0032446)	8/398	0.17661318220051248	0.8896910846685243	0	0	1.4779781259237363	2.5625086449911603	PCNP;RNF11;EPAS1;UBA2;LMO7;FBXO32;PJA2;SKP1
GO_Biological_Process_2018	regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)	2/56	0.17675903387387054	0.8895476823060765	0	0	2.6260504201680672	4.550860988669741	CCDC3;GAS6
GO_Biological_Process_2018	negative regulation of cellular catabolic process (GO:0031330)	2/56	0.17675903387387054	0.8886712806486321	0	0	2.6260504201680672	4.550860988669741	ROCK1;TIMP2
GO_Biological_Process_2018	regulation of response to external stimulus (GO:0032101)	3/107	0.17869150382275664	0.8975027007948102	0	0	2.061572292468389	3.5502221048123563	PDGFRA;CAV1;CD55
GO_Biological_Process_2018	viral process (GO:0016032)	5/220	0.18127734280106367	0.90959516255047	0	0	1.6711229946524069	2.8538220918978037	NFIA;RPL35A;NUCKS1;GAS6;RPS23
GO_Biological_Process_2018	chloride transmembrane transport (GO:1902476)	2/57	0.18164052322941088	0.9105221906087266	0	0	2.5799793601651193	4.400737079906612	ANO1;CLIC4
GO_Biological_Process_2018	epidermal growth factor receptor signaling pathway (GO:0007173)	2/57	0.18164052322941088	0.9096286457700526	0	0	2.5799793601651193	4.400737079906612	EPS8;EFEMP1
GO_Biological_Process_2018	protein homotetramerization (GO:0051289)	2/57	0.18164052322941088	0.908736852980082	0	0	2.5799793601651193	4.400737079906612	PKD2;GLS
GO_Biological_Process_2018	regulation of protein activation cascade (GO:2000257)	3/108	0.18208248755349327	0.9100557629632479	0	0	2.042483660130719	3.4789531582238045	SERPING1;CLU;CD55
GO_Biological_Process_2018	positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	4/163	0.1822432479176688	0.9099679981642502	0	0	1.804402742692169	3.0718386092428798	APP;GJA1;FLNA;S100A4
GO_Biological_Process_2018	regulation of complement activation (GO:0030449)	3/109	0.18549073056974366	0.9252778085018594	0	0	2.023745277927685	3.409505602045904	SERPING1;CLU;CD55
GO_Biological_Process_2018	regulation of Wnt signaling pathway (GO:0030111)	3/109	0.18549073056974366	0.9243742168919944	0	0	2.023745277927685	3.409505602045904	APP;SFRP4;FRZB
GO_Biological_Process_2018	myeloid cell development (GO:0061515)	1/15	0.185736962021256	0.9246982606775309	0	0	4.901960784313727	8.252077396325646	APP
GO_Biological_Process_2018	positive regulation of alpha-beta T cell activation (GO:0046635)	1/15	0.185736962021256	0.9237969953162468	0	0	4.901960784313727	8.252077396325646	CD55
GO_Biological_Process_2018	NAD biosynthesis via nicotinamide riboside salvage pathway (GO:0034356)	1/15	0.185736962021256	0.9228974850968544	0	0	4.901960784313727	8.252077396325646	PTGIS
GO_Biological_Process_2018	septin ring assembly (GO:0000921)	1/15	0.185736962021256	0.9219997248973436	0	0	4.901960784313727	8.252077396325646	SEPT7
GO_Biological_Process_2018	digestive tract morphogenesis (GO:0048546)	1/15	0.185736962021256	0.9211037096156164	0	0	4.901960784313727	8.252077396325646	PDGFRA
GO_Biological_Process_2018	histone H4-K8 acetylation (GO:0043982)	1/15	0.185736962021256	0.9202094341693876	0	0	4.901960784313727	8.252077396325646	OGT
GO_Biological_Process_2018	positive regulation of response to wounding (GO:1903036)	1/15	0.185736962021256	0.9193168934960906	0	0	4.901960784313727	8.252077396325646	MYLK
GO_Biological_Process_2018	positive regulation of vasoconstriction (GO:0045907)	1/15	0.185736962021256	0.9184260825527804	0	0	4.901960784313727	8.252077396325646	CAV1
GO_Biological_Process_2018	response to X-ray (GO:0010165)	1/15	0.185736962021256	0.91753699631604	0	0	4.901960784313727	8.252077396325646	NUCKS1
GO_Biological_Process_2018	protein localization to chromosome, telomeric region (GO:0070198)	1/15	0.185736962021256	0.9166496297818852	0	0	4.901960784313727	8.252077396325646	ATRX
GO_Biological_Process_2018	substrate-dependent cell migration (GO:0006929)	1/15	0.185736962021256	0.9157639779656708	0	0	4.901960784313727	8.252077396325646	ITGA11
GO_Biological_Process_2018	transport along microtubule (GO:0010970)	1/15	0.185736962021256	0.9148800359019974	0	0	4.901960784313727	8.252077396325646	APP
GO_Biological_Process_2018	positive regulation of potassium ion transmembrane transport (GO:1901381)	1/15	0.185736962021256	0.9139977986446184	0	0	4.901960784313727	8.252077396325646	FLNA
GO_Biological_Process_2018	negative regulation of insulin secretion (GO:0046676)	1/15	0.185736962021256	0.9131172612663482	0	0	4.901960784313727	8.252077396325646	NOV
GO_Biological_Process_2018	cardiac muscle cell differentiation (GO:0055007)	1/15	0.185736962021256	0.9122384188589696	0	0	4.901960784313727	8.252077396325646	MEF2C
GO_Biological_Process_2018	mitochondrion localization (GO:0051646)	1/15	0.185736962021256	0.9113612665331436	0	0	4.901960784313727	8.252077396325646	MEF2A
GO_Biological_Process_2018	regulation of clathrin-dependent endocytosis (GO:2000369)	1/15	0.185736962021256	0.9104857994183184	0	0	4.901960784313727	8.252077396325646	ROCK1
GO_Biological_Process_2018	regulation of cell-substrate junction assembly (GO:0090109)	1/15	0.185736962021256	0.9096120126626386	0	0	4.901960784313727	8.252077396325646	ROCK1
GO_Biological_Process_2018	negative regulation of release of cytochrome c from mitochondria (GO:0090201)	1/15	0.185736962021256	0.9087399014328564	0	0	4.901960784313727	8.252077396325646	CLU
GO_Biological_Process_2018	negative regulation of cellular component movement (GO:0051271)	1/15	0.185736962021256	0.9078694609142428	0	0	4.901960784313727	8.252077396325646	ACTN1
GO_Biological_Process_2018	positive regulation of acute inflammatory response (GO:0002675)	1/15	0.185736962021256	0.9070006863104971	0	0	4.901960784313727	8.252077396325646	IL6ST
GO_Biological_Process_2018	neural crest cell differentiation (GO:0014033)	1/15	0.185736962021256	0.9061335728436608	0	0	4.901960784313727	8.252077396325646	MEF2C
GO_Biological_Process_2018	mesenchymal cell development (GO:0014031)	1/15	0.185736962021256	0.9052681157540301	0	0	4.901960784313727	8.252077396325646	FOXC1
GO_Biological_Process_2018	regulation of delayed rectifier potassium channel activity (GO:1902259)	1/15	0.185736962021256	0.9044043103000662	0	0	4.901960784313727	8.252077396325646	ANK3
GO_Biological_Process_2018	positive regulation of viral release from host cell (GO:1902188)	1/15	0.185736962021256	0.903542151758312	0	0	4.901960784313727	8.252077396325646	CAV2
GO_Biological_Process_2018	negative regulation of viral entry into host cell (GO:0046597)	1/15	0.185736962021256	0.9026816354233042	0	0	4.901960784313727	8.252077396325646	GSN
GO_Biological_Process_2018	positive regulation of cellular response to insulin stimulus (GO:1900078)	1/15	0.185736962021256	0.9018227566074876	0	0	4.901960784313727	8.252077396325646	SORBS1
GO_Biological_Process_2018	amide transport (GO:0042886)	1/15	0.185736962021256	0.9009655106411306	0	0	4.901960784313727	8.252077396325646	SLC14A1
GO_Biological_Process_2018	positive regulation of NF-kappaB import into nucleus (GO:0042346)	1/15	0.185736962021256	0.9001098928722406	0	0	4.901960784313727	8.252077396325646	APP
GO_Biological_Process_2018	monovalent inorganic anion homeostasis (GO:0055083)	1/15	0.185736962021256	0.8992558986664795	0	0	4.901960784313727	8.252077396325646	SFRP4
GO_Biological_Process_2018	negative regulation of protein processing (GO:0010955)	1/15	0.185736962021256	0.8984035234070801	0	0	4.901960784313727	8.252077396325646	CD55
GO_Biological_Process_2018	embryonic cranial skeleton morphogenesis (GO:0048701)	1/15	0.185736962021256	0.8975527624947627	0	0	4.901960784313727	8.252077396325646	PDGFRA
GO_Biological_Process_2018	positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001269)	1/15	0.185736962021256	0.8967036113476531	0	0	4.901960784313727	8.252077396325646	GSN
GO_Biological_Process_2018	positive regulation of protein export from nucleus (GO:0046827)	1/15	0.185736962021256	0.8958560654011998	0	0	4.901960784313727	8.252077396325646	GAS6
GO_Biological_Process_2018	histone H4-K5 acetylation (GO:0043981)	1/15	0.185736962021256	0.8950101201080919	0	0	4.901960784313727	8.252077396325646	OGT
GO_Biological_Process_2018	regulation of cell junction assembly (GO:1901888)	1/15	0.185736962021256	0.8941657709381786	0	0	4.901960784313727	8.252077396325646	TJP1
GO_Biological_Process_2018	phospholipid transport (GO:0015914)	2/58	0.18654191351699626	0.8971945190171835	0	0	2.5354969574036508	4.257351236793548	TMEM30A;ATP8B1
GO_Biological_Process_2018	receptor metabolic process (GO:0043112)	2/58	0.18654191351699626	0.8963497030859056	0	0	2.5354969574036508	4.257351236793548	ITGB1;CAV1
GO_Biological_Process_2018	post-Golgi vesicle-mediated transport (GO:0006892)	2/58	0.18654191351699626	0.8955064766483836	0	0	2.5354969574036508	4.257351236793548	SORT1;VPS13A
GO_Biological_Process_2018	Ras protein signal transduction (GO:0007265)	5/223	0.1882053803190833	0.9026429095566559	0	0	1.6486415193880242	2.753596452014736	EPS8;NCKAP1;ROCK1;CDH13;RHOB
GO_Biological_Process_2018	regulation of protein metabolic process (GO:0051246)	2/59	0.19146176778668986	0.9173984986060828	0	0	2.4925224327018944	4.120306920029571	APP;LTBP4
GO_Biological_Process_2018	renal system development (GO:0072001)	2/59	0.19146176778668986	0.9165378996392854	0	0	2.4925224327018944	4.120306920029571	FOXC1;ITGA8
GO_Biological_Process_2018	keratinocyte differentiation (GO:0030216)	2/59	0.19146176778668986	0.9156789137914508	0	0	2.4925224327018944	4.120306920029571	CLIC4;JAG1
GO_Biological_Process_2018	protein phosphorylation (GO:0006468)	9/470	0.19222489238635984	0.9184678144640396	0	0	1.4080100125156447	2.3219342148093483	PDGFRB;APP;PDGFRA;EFEMP1;IGFBP3;STK38L;ILK;GAS6;FGFR1
GO_Biological_Process_2018	nucleosome assembly (GO:0006334)	2/60	0.19639868409618547	0.9375327267940452	0	0	2.4509803921568634	3.9892367235428257	ATRX;SMARCA5
GO_Biological_Process_2018	neural tube development (GO:0021915)	1/16	0.19681923528001455	0.9386622033961816	0	0	4.595588235294118	7.469988781692437	PKD2
GO_Biological_Process_2018	regulation of actin nucleation (GO:0051125)	1/16	0.19681923528001455	0.937785768098893	0	0	4.595588235294118	7.469988781692437	GSN
GO_Biological_Process_2018	negative regulation of NF-kappaB import into nucleus (GO:0042347)	1/16	0.19681923528001455	0.9369109679420844	0	0	4.595588235294118	7.469988781692437	NOV
GO_Biological_Process_2018	positive regulation of secretion (GO:0051047)	1/16	0.19681923528001455	0.9360377983540676	0	0	4.595588235294118	7.469988781692437	AQP1
GO_Biological_Process_2018	Notch receptor processing (GO:0007220)	1/16	0.19681923528001455	0.9351662547801809	0	0	4.595588235294118	7.469988781692437	JAG1
GO_Biological_Process_2018	positive regulation of cardiac muscle tissue growth (GO:0055023)	1/16	0.19681923528001455	0.9342963326827112	0	0	4.595588235294118	7.469988781692437	MEF2C
GO_Biological_Process_2018	cellular response to dsRNA (GO:0071359)	1/16	0.19681923528001455	0.9334280275408128	0	0	4.595588235294118	7.469988781692437	CAV1
GO_Biological_Process_2018	negative regulation of immune effector process (GO:0002698)	1/16	0.19681923528001455	0.9325613348504312	0	0	4.595588235294118	7.469988781692437	CD55
GO_Biological_Process_2018	DNA alkylation (GO:0006305)	1/16	0.19681923528001455	0.9316962501242247	0	0	4.595588235294118	7.469988781692437	ATRX
GO_Biological_Process_2018	regulation of membrane depolarization (GO:0003254)	1/16	0.19681923528001455	0.9308327688914868	0	0	4.595588235294118	7.469988781692437	FHL1
GO_Biological_Process_2018	histone H2A acetylation (GO:0043968)	1/16	0.19681923528001455	0.9299708866980688	0	0	4.595588235294118	7.469988781692437	MORF4L2
GO_Biological_Process_2018	cytoplasmic sequestering of transcription factor (GO:0042994)	1/16	0.19681923528001455	0.9291105991063038	0	0	4.595588235294118	7.469988781692437	PKD2
GO_Biological_Process_2018	epithelial cell development (GO:0002064)	1/16	0.19681923528001455	0.92825190169493	0	0	4.595588235294118	7.469988781692437	ACTA2
GO_Biological_Process_2018	negative regulation of striated muscle cell differentiation (GO:0051154)	1/16	0.19681923528001455	0.927394790059016	0	0	4.595588235294118	7.469988781692437	NOV
GO_Biological_Process_2018	negative regulation of steroid biosynthetic process (GO:0010894)	1/16	0.19681923528001455	0.9265392598098842	0	0	4.595588235294118	7.469988781692437	SOD1
GO_Biological_Process_2018	positive regulation of lymphocyte differentiation (GO:0045621)	1/16	0.19681923528001455	0.9256853065750364	0	0	4.595588235294118	7.469988781692437	GAS6
GO_Biological_Process_2018	regulation of energy homeostasis (GO:2000505)	1/16	0.19681923528001455	0.9248329259980796	0	0	4.595588235294118	7.469988781692437	SGIP1
GO_Biological_Process_2018	DNA methylation or demethylation (GO:0044728)	1/16	0.19681923528001455	0.9239821137386516	0	0	4.595588235294118	7.469988781692437	ATRX
GO_Biological_Process_2018	glutamine family amino acid catabolic process (GO:0009065)	1/16	0.19681923528001455	0.923132865472348	0	0	4.595588235294118	7.469988781692437	GLS
GO_Biological_Process_2018	neuron apoptotic process (GO:0051402)	1/16	0.19681923528001455	0.9222851768906468	0	0	4.595588235294118	7.469988781692437	APP
GO_Biological_Process_2018	positive regulation of cilium assembly (GO:0045724)	1/16	0.19681923528001455	0.9214390437008392	0	0	4.595588235294118	7.469988781692437	SEPT7
GO_Biological_Process_2018	rRNA transcription (GO:0009303)	1/16	0.19681923528001455	0.9205944616259528	0	0	4.595588235294118	7.469988781692437	CAVIN1
GO_Biological_Process_2018	regulation of osteoblast proliferation (GO:0033688)	1/16	0.19681923528001455	0.9197514264046835	0	0	4.595588235294118	7.469988781692437	CYR61
GO_Biological_Process_2018	bone morphogenesis (GO:0060349)	1/16	0.19681923528001455	0.9189099337913216	0	0	4.595588235294118	7.469988781692437	SFRP4
GO_Biological_Process_2018	negative regulation of peptide hormone secretion (GO:0090278)	1/16	0.19681923528001455	0.9180699795556804	0	0	4.595588235294118	7.469988781692437	NOV
GO_Biological_Process_2018	regulation of protein homodimerization activity (GO:0043496)	1/16	0.19681923528001455	0.9172315594830268	0	0	4.595588235294118	7.469988781692437	MEF2C
GO_Biological_Process_2018	odontogenesis of dentin-containing tooth (GO:0042475)	1/16	0.19681923528001455	0.9163946693740096	0	0	4.595588235294118	7.469988781692437	FOXC1
GO_Biological_Process_2018	artery development (GO:0060840)	1/16	0.19681923528001455	0.9155593050445892	0	0	4.595588235294118	7.469988781692437	PKD2
GO_Biological_Process_2018	positive regulation of leukocyte activation (GO:0002696)	1/16	0.19681923528001455	0.9147254623259694	0	0	4.595588235294118	7.469988781692437	IL33
GO_Biological_Process_2018	ruffle organization (GO:0031529)	1/16	0.19681923528001455	0.9138931370645264	0	0	4.595588235294118	7.469988781692437	TPM1
GO_Biological_Process_2018	positive regulation of positive chemotaxis (GO:0050927)	1/16	0.19681923528001455	0.9130623251217403	0	0	4.595588235294118	7.469988781692437	CDH13
GO_Biological_Process_2018	mesenchyme development (GO:0060485)	1/16	0.19681923528001455	0.9122330223741276	0	0	4.595588235294118	7.469988781692437	PKD2
GO_Biological_Process_2018	regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902229)	1/16	0.19681923528001455	0.9114052247131709	0	0	4.595588235294118	7.469988781692437	CLU
GO_Biological_Process_2018	positive regulation of DNA-templated transcription, initiation (GO:2000144)	1/16	0.19681923528001455	0.9105789280452532	0	0	4.595588235294118	7.469988781692437	SUB1
GO_Biological_Process_2018	regulation of humoral immune response (GO:0002920)	3/113	0.19928618789578356	0.9211570804639344	0	0	1.9521082769390945	3.1487767254948458	SERPING1;CLU;CD55
GO_Biological_Process_2018	positive regulation of T cell proliferation (GO:0042102)	2/61	0.20135129510036415	0.9298603247938084	0	0	2.410800385728062	3.8637998062201406	IGFBP2;IL6ST
GO_Biological_Process_2018	regulation of tumor necrosis factor production (GO:0032680)	2/61	0.20135129510036415	0.9290195830896548	0	0	2.410800385728062	3.8637998062201406	GAS6;CLU
GO_Biological_Process_2018	regulation of DNA replication (GO:0006275)	2/61	0.20135129510036415	0.9281803603407032	0	0	2.410800385728062	3.8637998062201406	PDGFRA;NUCKS1
GO_Biological_Process_2018	endosomal transport (GO:0016197)	5/229	0.202340502062058	0.9318985397316624	0	0	1.6054456717184689	2.5651864675830804	MYO1D;TINAGL1;SORT1;VPS13A;RHOB
GO_Biological_Process_2018	regulation of immune effector process (GO:0002697)	3/114	0.2027731706243024	0.9330491340809874	0	0	1.9349845201238391	3.0875915456052483	SERPING1;CLU;CD55
GO_Biological_Process_2018	protein O-linked glycosylation (GO:0006493)	3/115	0.20627440986599446	0.9483047869785316	0	0	1.918158567774936	3.0279051980271667	MGEA5;EOGT;OGT
GO_Biological_Process_2018	negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	2/62	0.20631826717083934	0.9476526709026044	0	0	2.3719165085389	3.743679592480466	FHL1;SKP1
GO_Biological_Process_2018	negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	2/62	0.20631826717083934	0.9468004652633034	0	0	2.3719165085389	3.743679592480466	HSPB1;CLU
GO_Biological_Process_2018	cellular amide metabolic process (GO:0043603)	2/62	0.20631826717083934	0.9459497909908297	0	0	2.3719165085389	3.743679592480466	CPE;AEBP1
GO_Biological_Process_2018	negative regulation of peptidase activity (GO:0010466)	2/62	0.20631826717083934	0.9451006439612148	0	0	2.3719165085389	3.743679592480466	TIMP2;SERPING1
GO_Biological_Process_2018	positive regulation of transcription initiation from RNA polymerase II promoter (GO:0060261)	1/17	0.20775122366844606	0.9508112057220448	0	0	4.3252595155709335	6.796773162470168	SUB1
GO_Biological_Process_2018	reverse cholesterol transport (GO:0043691)	1/17	0.20775122366844606	0.9499592243549104	0	0	4.3252595155709335	6.796773162470168	CLU
GO_Biological_Process_2018	positive regulation of focal adhesion assembly (GO:0051894)	1/17	0.20775122366844606	0.9491087684691852	0	0	4.3252595155709335	6.796773162470168	ROCK1
GO_Biological_Process_2018	positive regulation of G-protein coupled receptor protein signaling pathway (GO:0045745)	1/17	0.20775122366844606	0.9482598339714491	0	0	4.3252595155709335	6.796773162470168	CAV2
GO_Biological_Process_2018	response to interferon-alpha (GO:0035455)	1/17	0.20775122366844606	0.9474124167829132	0	0	4.3252595155709335	6.796773162470168	GAS6
GO_Biological_Process_2018	positive regulation of lymphocyte migration (GO:2000403)	1/17	0.20775122366844606	0.9465665128393572	0	0	4.3252595155709335	6.796773162470168	APP
GO_Biological_Process_2018	microtubule nucleation (GO:0007020)	1/17	0.20775122366844606	0.9457221180910615	0	0	4.3252595155709335	6.796773162470168	CLASP2
GO_Biological_Process_2018	cellular response to gamma radiation (GO:0071480)	1/17	0.20775122366844606	0.9448792285027452	0	0	4.3252595155709335	6.796773162470168	CRYAB
GO_Biological_Process_2018	positive regulation of nitrogen compound metabolic process (GO:0051173)	1/17	0.20775122366844606	0.9440378400534996	0	0	4.3252595155709335	6.796773162470168	APP
GO_Biological_Process_2018	cardiac muscle cell contraction (GO:0086003)	1/17	0.20775122366844606	0.9431979487367259	0	0	4.3252595155709335	6.796773162470168	CACNA2D1
GO_Biological_Process_2018	histone H2A ubiquitination (GO:0033522)	1/17	0.20775122366844606	0.9423595505600711	0	0	4.3252595155709335	6.796773162470168	SKP1
GO_Biological_Process_2018	positive regulation of striated muscle cell differentiation (GO:0051155)	1/17	0.20775122366844606	0.941522641545364	0	0	4.3252595155709335	6.796773162470168	MEF2C
GO_Biological_Process_2018	N-glycan processing (GO:0006491)	1/17	0.20775122366844606	0.9406872177285536	0	0	4.3252595155709335	6.796773162470168	MAN2A1
GO_Biological_Process_2018	positive regulation of stem cell proliferation (GO:2000648)	1/17	0.20775122366844606	0.9398532751596452	0	0	4.3252595155709335	6.796773162470168	LTBP2
GO_Biological_Process_2018	negative regulation of phosphoprotein phosphatase activity (GO:0032515)	1/17	0.20775122366844606	0.9390208099026396	0	0	4.3252595155709335	6.796773162470168	ROCK1
GO_Biological_Process_2018	peptidyl-lysine trimethylation (GO:0018023)	1/17	0.20775122366844606	0.9381898180354691	0	0	4.3252595155709335	6.796773162470168	OGT
GO_Biological_Process_2018	embryo development ending in birth or egg hatching (GO:0009792)	1/17	0.20775122366844606	0.937360295649938	0	0	4.3252595155709335	6.796773162470168	FGFR1
GO_Biological_Process_2018	positive regulation of calcium ion transmembrane transporter activity (GO:1901021)	1/17	0.20775122366844606	0.9365322388516608	0	0	4.3252595155709335	6.796773162470168	PKD2
GO_Biological_Process_2018	long-term memory (GO:0007616)	1/17	0.20775122366844606	0.93570564376	0	0	4.3252595155709335	6.796773162470168	PJA2
GO_Biological_Process_2018	macrophage activation (GO:0042116)	1/17	0.20775122366844606	0.934880506508007	0	0	4.3252595155709335	6.796773162470168	CLU
GO_Biological_Process_2018	regulation of transcription from RNA polymerase I promoter (GO:0006356)	1/17	0.20775122366844606	0.9340568232423612	0	0	4.3252595155709335	6.796773162470168	FLNA
GO_Biological_Process_2018	neurotrophin signaling pathway (GO:0038179)	1/17	0.20775122366844606	0.93323459012331	0	0	4.3252595155709335	6.796773162470168	SORT1
GO_Biological_Process_2018	chaperone-mediated protein complex assembly (GO:0051131)	1/17	0.20775122366844606	0.9324138033246088	0	0	4.3252595155709335	6.796773162470168	CLU
GO_Biological_Process_2018	positive regulation by host of viral transcription (GO:0043923)	1/17	0.20775122366844606	0.9315944590334622	0	0	4.3252595155709335	6.796773162470168	NUCKS1
GO_Biological_Process_2018	regulation of T cell migration (GO:2000404)	1/17	0.20775122366844606	0.9307765534504652	0	0	4.3252595155709335	6.796773162470168	APP
GO_Biological_Process_2018	regulation of establishment or maintenance of cell polarity (GO:0032878)	1/17	0.20775122366844606	0.929960082789544	0	0	4.3252595155709335	6.796773162470168	ROCK1
GO_Biological_Process_2018	septin ring organization (GO:0031106)	1/17	0.20775122366844606	0.9291450432778966	0	0	4.3252595155709335	6.796773162470168	SEPT7
GO_Biological_Process_2018	detection of mechanical stimulus (GO:0050982)	1/17	0.20775122366844606	0.928331431155937	0	0	4.3252595155709335	6.796773162470168	PKD2
GO_Biological_Process_2018	cellular response to glucocorticoid stimulus (GO:0071385)	1/17	0.20775122366844606	0.9275192426772352	0	0	4.3252595155709335	6.796773162470168	AQP1
GO_Biological_Process_2018	viral entry into host cell (GO:0046718)	1/17	0.20775122366844606	0.9267084741084616	0	0	4.3252595155709335	6.796773162470168	GAS6
GO_Biological_Process_2018	membrane depolarization during cardiac muscle cell action potential (GO:0086012)	1/17	0.20775122366844606	0.9258991217293276	0	0	4.3252595155709335	6.796773162470168	CACNA2D1
GO_Biological_Process_2018	chromatin remodeling (GO:0006338)	3/116	0.2097894156929583	0.9341670054809478	0	0	1.9016227180527383	2.9696710835480755	MORF4L2;ATRX;SMARCA5
GO_Biological_Process_2018	kidney development (GO:0001822)	2/63	0.2112982997926156	0.9400655831226828	0	0	2.334267040149393	3.6285817012301624	FOXC1;ITGA8
GO_Biological_Process_2018	vesicle coating (GO:0006901)	2/63	0.2112982997926156	0.9392467106635168	0	0	2.334267040149393	3.6285817012301624	USO1;SEC31A
GO_Biological_Process_2018	COPII vesicle coating (GO:0048208)	2/63	0.2112982997926156	0.9384292635698148	0	0	2.334267040149393	3.6285817012301624	USO1;SEC31A
GO_Biological_Process_2018	vesicle targeting, rough ER to cis-Golgi (GO:0048207)	2/63	0.2112982997926156	0.9376132381232324	0	0	2.334267040149393	3.6285817012301624	USO1;SEC31A
GO_Biological_Process_2018	negative regulation of neuron apoptotic process (GO:0043524)	2/63	0.2112982997926156	0.9367986306183468	0	0	2.334267040149393	3.6285817012301624	MEF2C;SOD1
GO_Biological_Process_2018	inorganic anion transmembrane transport (GO:0098661)	2/64	0.21629012489710592	0.958097662630149	0	0	2.297794117647059	3.5182320811696566	ANO1;CLIC4
GO_Biological_Process_2018	cytosolic transport (GO:0016482)	3/118	0.21685878384945695	0.9597834986849776	0	0	1.869391824526421	2.857382046894826	MYO1D;SORT1;VPS13A
GO_Biological_Process_2018	long-chain fatty-acyl-CoA biosynthetic process (GO:0035338)	1/18	0.21853495779522505	0.9663638558310516	0	0	4.084967320261438	6.212456239109543	HSD17B12
GO_Biological_Process_2018	membrane protein ectodomain proteolysis (GO:0006509)	1/18	0.21853495779522505	0.9655271771679944	0	0	4.084967320261438	6.212456239109543	MYH9
GO_Biological_Process_2018	regulation of spindle organization (GO:0090224)	1/18	0.21853495779522505	0.9646919460458768	0	0	4.084967320261438	6.212456239109543	SENP6
GO_Biological_Process_2018	actin filament polymerization (GO:0030041)	1/18	0.21853495779522505	0.9638581587113514	0	0	4.084967320261438	6.212456239109543	GSN
GO_Biological_Process_2018	release of cytochrome c from mitochondria (GO:0001836)	1/18	0.21853495779522505	0.963025811424036	0	0	4.084967320261438	6.212456239109543	CLU
GO_Biological_Process_2018	endoplasmic reticulum calcium ion homeostasis (GO:0032469)	1/18	0.21853495779522505	0.9621949004564568	0	0	4.084967320261438	6.212456239109543	TGM2
GO_Biological_Process_2018	maintenance of protein localization in organelle (GO:0072595)	1/18	0.21853495779522505	0.9613654220939944	0	0	4.084967320261438	6.212456239109543	SKP1
GO_Biological_Process_2018	regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)	1/18	0.21853495779522505	0.9605373726348264	0	0	4.084967320261438	6.212456239109543	CD55
