feature	Type	p10	p11	p12	p14	p15	p16	p18	p22	p23	p24	p32	p34	p35	p36	p37	p38	p4	p40	p41	p46	p48	p5	p8	p9
SRSF3	genes	65.656103	83.357322	92.079092	97.527474	100.961177	90.966909	83.424298	90.860344	106.910508	83.145361	39.307915	100.62986	82.715839	95.921528	53.769441	94.4741	79.366502	95.647135	75.65657399999998	58.282066	79.458548	87.983063	63.181984	75.953806
KLC1	genes	79.91373	98.704479	94.970312	63.937513	61.899177	92.211504	72.598263	71.35831800000003	73.093254	73.542673	10.05489	72.494985	60.59447	82.851292	22.521352	71.20730999999998	60.263934	93.284614	106.313513	22.733823	66.01823	66.64318	66.969688	47.617449
MX2	genes	15.003457	5.4581019999999985	16.1399	29.658774	14.49125	17.436868	37.251783	25.376819	27.941182	16.305823999999998	100.852673	13.785174	13.736012	8.197403	64.779708	43.933901	12.038252	8.458973	5.829722	85.302628	12.124264	16.810169000000002	13.560579999999998	25.524434
LAMP1	genes	34.42174	48.508589	53.193665	98.932811	53.169796	57.860513	66.90616700000001	64.78862	63.64895500000001	53.803485	3.555603	52.750691	44.062907	60.58444	10.883528	80.402856	77.821146	49.619597	44.086742	6.822057000000001	54.957252	55.34124	43.403001	29.109795
CYP46A1	genes	3.480653	2.17374	2.992455	1.844359	2.879487	1.069993	2.2683880000000003	1.884559	2.927868	1.42645	75.575989	1.257534	3.710112	3.892106	46.87227100000001	0.642	1.385898	2.0015970000000003	2.348169	65.160827	0.935855	2.494845	3.671399	10.511366
TMEM165	genes	82.342176	77.368276	96.502049	89.640517	85.35557800000002	94.393535	104.216723	73.43131899999999	100.559624	84.22604399999999	24.266296	97.659738	80.683301	86.076661	44.005276	112.764538	87.596395	83.825506	89.683971	47.358041	79.606273	100.572479	73.25717	50.102998
EDF1	genes	40.446402	71.355995	81.747182	55.112247	65.982449	68.887795	79.276516	77.418314	67.22707199999999	47.816208	0.0	69.313025	63.457223	84.231236	10.864387	87.46919799999998	62.96436600000001	70.739203	66.901965	8.580478	56.85731	52.779219	43.669524	42.79343400000001
SOD1	genes	43.918347	95.355292	98.212774	65.044522	63.349654	79.344954	71.136397	68.18835200000001	56.95432	60.75095400000001	11.38561	84.835392	50.528938	88.219779	16.372087	75.667805	60.790995	77.520471	87.941077	22.167204	60.656581	75.504388	55.883197	28.579863
ASAP1	genes	61.567402	40.00689000000001	53.988924	91.605569	83.107862	42.32156	64.98868399999999	99.393205	105.307575	60.873977	17.276189000000002	65.262874	63.600237	49.0971	40.033631	126.754546	64.85465500000001	37.119675	34.872117	47.641404	87.31828	68.052175	63.864027	56.779861
AQP7	genes	5.494393	4.212336	3.503027	1.839388	6.635961	2.126645	5.328569	2.874704	8.362422	2.825117	52.584375	3.117866	9.063631	2.785186	49.007176	0.897826	1.924429	2.94231	3.837518	89.466548	1.602158	3.408011	8.836974	16.189808
DDX60L	genes	37.554217	8.74654	26.454342	32.721687	25.27421	18.638055	56.26538000000001	40.047818	48.261218	34.884415999999995	67.060478	25.861765	25.21543	14.862595	77.27006300000002	35.469147	27.70087	12.391668	8.712291	74.10789	33.19129	28.961822	20.417061	33.182744
EI24	genes	20.071984	14.056532999999998	18.477661	13.546448000000002	12.864022	10.914869	16.00453	13.815093	15.276759	15.291664	77.493607	12.710524	14.222798	13.481623	66.282917	13.477157	8.619767	10.417129	19.135194	71.797174	7.943144	14.342488	16.700704	10.070134
ARHGEF12	genes	64.76815	65.229801	73.187202	41.697764	42.083248	52.280218	50.727693	38.29916	55.017676	60.103772	91.924045	65.051097	42.80748300000001	72.051261	107.959426	41.18665	38.522889	69.564805	65.868646	89.150622	43.772651	61.950463	56.192977	54.321752
AGAP4	genes	23.556698	11.957603	22.274494	13.330723	24.194939	8.778713	16.679261	12.623758	25.08374	14.656403	71.432199	9.241018	19.59597	9.587044	93.949057	12.318078	12.885624	10.533236	16.92258	16.276838	12.589267	10.050836	18.079073	43.728806
PCLAF	genes	5.732115	1.020401	2.572759	2.966544	3.147108	1.702508	2.612152	3.121408	4.700743	1.291294	71.465301	1.875716	2.234151	3.4410230000000004	73.188138	5.67097	1.9436400000000005	1.930054	2.915065	76.926199	0.858892	3.05355	3.514493	5.916225
MEF2A	genes	50.319253	86.362022	93.703503	77.585095	76.837586	94.287737	70.368414	48.347023	62.062671	75.034775	16.474010999999994	63.34085	66.140672	103.315784	23.295865	65.943572	57.764994	90.186341	90.432349	15.437875	72.417387	67.599923	40.488228	30.028212
ALCAM	genes	46.730358	76.813058	78.311399	44.368569	43.543033	77.142572	89.195582	55.472655	59.130304	36.266019	14.18691	84.81963	58.18798100000001	94.607015	22.862274	44.963718	39.069935	85.900598	74.32905	7.633050999999999	58.288208	91.24914	59.345102	40.668273
PKD2	genes	58.273228	138.91437	81.703907	30.772708	43.203067	77.365175	40.286835	46.33260300000001	34.676969	48.415843	10.788616	48.077012	43.793848	90.535179	17.211457	34.593393	24.645873	88.762814	92.458929	7.40096	33.899922	66.630831	39.10493	40.280138
MIA3	genes	35.384737	37.778764	71.86920500000002	43.494336	66.060396	41.357202	44.833639	51.236358	45.389023	39.665969	124.904179	54.596265	44.899366	52.589123	63.78351600000001	54.73091	31.348769	47.217662	42.269505	71.113789	35.284448	34.624227000000005	43.595841	36.360656
SEC31A	genes	68.306962	114.647606	131.86786	85.16793	97.774419	125.573859	111.539496	63.656453000000006	83.052325	94.625272	50.993945	105.089531	75.19153100000003	106.273549	73.92602600000002	108.178761	73.833794	118.821608	107.783356	54.30772	90.145286	100.228025	62.003339	57.023253
TMBIM6	genes	59.011174	61.825253	65.85884300000001	91.951245	77.85604000000002	72.27068100000002	92.294869	56.540091	97.895122	81.041753	21.553292000000006	73.01085	58.308177	74.00269499999997	52.859287	134.707216	110.300045	52.924897	46.726214	50.229339	80.48158000000002	80.208302	57.080431	73.050946
RBPJ	genes	44.694136	30.881009	58.153698	66.692633	83.702249	43.131608	67.972324	69.341717	78.910956	75.88695200000002	53.51865	68.682416	71.03286	77.408558	42.622042	108.386095	65.555812	57.871141	48.609523	43.793142	83.1339	52.828546	57.13643199999999	56.806587
UQCRC2	genes	44.661942	50.104586	62.976762	65.392418	97.607778	60.887152	68.780238	42.326192	58.319047	61.595863	84.748104	53.887226	46.176061	62.008235	110.472175	69.418661	64.701284	54.23111	66.750791	97.068448	67.740117	61.35849399999999	40.233266	36.906941
ATM	genes	48.156728	61.86059100000001	75.111654	88.439876	69.87306	62.276208	71.533939	92.175014	77.263098	70.865792	84.874117	82.72680799999998	69.96280300000001	74.181511	118.365124	91.493462	74.63784100000002	65.243431	66.42917	118.783066	92.667144	83.52309100000002	63.642973	70.87416
CEP112	genes	19.324873	23.253559	21.734223	14.566572	17.427795	17.462848	11.664824	13.729947	20.147636	15.044027	50.757381	23.782442	12.106939	22.329659	71.32706	5.196621	9.54238	20.788751	20.001102	74.90098499999998	10.222199	13.073159	20.813758	33.97828
TUBB	genes	45.22704	53.341777	73.198236	70.4018	62.35671	64.99262900000001	87.18355799999998	68.800084	64.82170699999999	55.62924	4.01964	94.29306	55.08302	69.645878	13.831162	89.762462	69.804273	50.862996	40.280709	8.585728	65.497388	59.130739	52.794213	48.841772
HIST1H1C	genes	39.953216	59.62031800000001	80.910481	54.047758	38.057355	65.166403	57.896172	83.30267099999998	35.87182100000001	40.794407	5.974232	58.785341	38.108866	68.07889899999999	10.456661	61.070102	40.937177	70.55290699999998	59.194515	12.689976	36.531873	55.753265	67.610702	31.407564
DUSP11	genes	18.482635	15.850664000000002	14.76516	15.392319	10.428589	15.056677	16.238569000000002	16.976412	20.298437	14.318452	87.897633	14.305392	15.947069	19.381356	77.585303	13.372370000000002	11.369511	15.605393	14.36236	52.165377	10.647437	15.955429	14.295108	19.976123
GRB10	genes	17.440688	19.210522	18.430859	10.279158	8.7288	12.835195	16.558919	16.192317000000006	18.246277	24.038445	77.00381	26.190906	19.682487	18.012028	69.941363	9.310259	9.420146	17.785736	18.89559	86.65457099999998	9.63499	18.20601	21.013298	30.744273
LIMCH1	genes	42.586618	123.023217	101.399388	25.918758	46.844373	95.230392	40.874231	43.116325	38.955916	40.340775	15.244234	55.567935	37.197609	71.432076	24.101037	16.392431	16.088157	96.503747	98.325855	27.088845000000006	31.178039	68.974861	42.798279	32.264963
SNX2	genes	68.109049	46.202775	52.850297	82.713475	79.90234699999998	51.05851	70.976313	66.29384300000001	53.61973	60.932635	37.056565	56.921514	52.500283	47.117182	37.372331	104.917144	73.859431	46.083294	47.083098	11.203375	78.739224	71.700939	55.42504	36.437353
AHR	genes	31.719286	37.532264	57.470631	64.581336	80.787423	57.237283	63.189393	44.634028	65.389901	61.574773	8.368687	72.602378	58.794014	55.767703	14.773457	98.251089	66.84696600000001	47.974712	41.476095	9.45353	59.155731	42.086957	32.174664	23.551554
ZNF814	genes	12.042213	8.348289999999999	7.694072999999999	6.650399	10.950731	4.8824190000000005	9.526837	6.4287800000000015	11.34888	8.925367999999997	60.726283	8.733009	10.110231	8.660788	62.88978	6.055818	6.130612	5.576338	6.829347	83.65385699999999	4.521121	7.5287130000000015	11.115273	17.844858
RPS4Y1	genes	34.309521999999994	0.0	63.908703	39.236484	30.862662	59.515762	54.817238	50.973015	0.155142	41.980873	11.939047	0.0	0.140289	0.0	0.001678	59.11366	47.376302	53.059122	50.046159	0.0	0.0	43.492764	38.52493	33.026529
CD46	genes	41.909408	96.323187	77.167296	75.9635	101.813965	99.353728	81.251469	66.407288	83.240442	74.602997	13.490291	86.77592	70.81246800000002	84.67129	22.953445	98.272519	65.738571	103.85291	87.214483	20.056113	72.67814399999997	81.546993	40.878782	35.116229
JAG1	genes	40.328197	103.497474	103.98912	25.742239	34.201912	90.687275	49.404382	38.315406	38.391132	59.493686	7.7450100000000015	88.55266800000003	34.266643	83.35395600000003	19.579202	31.347706	29.519947	88.558174	104.443278	22.41667	34.746763	52.140302	49.700781	26.562378
HSPG2	genes	54.324045	85.617285	82.91598499999998	46.615941	40.449317	79.869196	38.278049	61.932385	44.452628	59.0439	21.250892	104.299291	47.01835300000001	92.037646	30.634737	38.236828	29.725913	82.495287	94.315269	24.267087	42.759901	52.155907	56.266014	39.872269
NUPL2	genes	13.261401	11.816399	15.626039000000002	15.336757	13.520572	11.880501	12.878983	7.423399000000002	13.437507	10.964397	53.51725	14.014985	9.445253999999998	16.700914	63.17985899999999	11.994764	9.84033	16.32691	12.777129	56.039776	10.679409	11.21173	21.686	14.682084
UBE2B	genes	64.55911800000001	75.071938	94.146986	75.742236	46.132211	61.848043	73.11030600000002	46.688649	55.637609	75.09089	9.106786	79.306423	66.717562	75.09527299999998	16.627489	69.23064699999999	62.47036	60.165639	94.540136	13.600025	57.15508000000001	54.301253	43.206004	39.946832
CSMD3	genes	9.538684	1.682754	6.15014	4.656841	5.100789	0.817415	5.322693	4.096703	9.098515	2.985373	48.57765300000001	3.5479830000000003	9.594124	5.955811	67.944775	2.143725	4.786787	3.898838	3.097249	45.436055	0.652037	5.472329	7.52522	25.409537
DYNAP	genes	3.920023000000001	2.4628080000000003	5.060411	1.730276	2.595992	0.864553	2.597177	2.402749	4.719729	1.581492	49.345356	1.80441	5.446096	7.462786	64.716983	1.328174	1.877831	2.225192	2.00503	52.317909	0.825399	4.045955	4.086494	9.378652
COL6A3	genes	46.39772	15.772448	25.518082	79.05163399999998	52.01817	22.540686	74.773884	32.566209	36.40968	46.587057	26.901002	127.822018	56.195271	64.000121	30.990545	68.50669	43.621699	21.689982	16.260721	36.686104	40.300026	48.819021	68.856725	66.710631
CFLAR	genes	60.69475600000001	60.661278	68.710495	78.637429	64.716585	70.41155	81.84537900000002	94.322027	85.587289	87.743397	106.074252	72.68678100000002	71.83134	75.329985	134.52116999999998	101.516746	75.707107	66.578776	63.153024	144.955759	76.35638399999998	71.989503	73.27525200000002	84.160781
FAM153C	genes	7.705263	0.698575	3.525829	2.092453	2.485329	0.296057	2.734465	3.722174	4.958599	2.306207	59.200665	0.586775	4.518633	4.073714	64.73764399999999	1.852935	2.483742	1.338978	1.039543	84.03064	1.614395	3.299293	4.021104	9.384907
DEC1	genes	3.652985	1.207693	1.294489	1.694647	2.261241	0.542797	2.530687	1.8644	5.835082	1.93411	60.827631	0.774035	4.240234	2.905337	50.579295	1.24995	1.694664	1.750233	2.390061	72.31105600000002	0.749614	4.025986	6.000923	13.610848999999998
HYDIN	genes	6.501199	6.036503	8.238037	3.644183	8.905009	3.94091	6.0382050000000005	3.5641830000000003	12.311159	7.078612	62.110189	5.6752129999999985	10.202279	10.383712	67.459836	1.379446	3.684768	4.820976	4.076571	87.326894	1.320922	5.912842	10.625937	25.292922
FBXO16	genes	7.4033229999999985	1.558638	3.016469	2.881018	7.7541	2.5388900000000003	2.3140110000000003	0.5935819999999999	17.288253	4.563084	93.598579	2.871553	7.143891	1.111546	66.056651	4.070936	1.105633	4.698282	5.932643	46.949703	1.604861	5.378668	6.2309269999999986	8.731461
FAM111B	genes	6.7139479999999985	2.73133	3.925512	3.566295	3.924864	1.66367	3.914838	3.3167379999999995	5.367089	2.358098	46.407258	3.566517	6.589994	6.8842240000000015	54.673996	6.9895520000000015	3.880861	2.530917	2.512248	53.792278	1.83488	4.253186	4.715877	12.040704
MCAM	genes	49.544318	102.894016	91.459732	17.186119	26.02709	77.96452099999998	47.31682	43.410507	46.433087	58.678075	12.766902	47.427186	40.184862	58.43103000000001	17.312255	14.851575	20.006638	82.039797	97.10082	11.931635	26.06183	64.696469	40.490621	16.963644
ISCU	genes	40.938254	83.186711	93.917353	75.131136	74.250827	80.837556	66.106974	64.791577	66.300861	53.74355799999999	14.12776	67.035101	58.704171	74.809907	17.886735	74.391177	50.005204	82.922607	77.048927	10.690769	60.07522	67.248204	55.337195	39.526315
MFAP5	genes	6.767341	7.074299000000001	23.257512	7.482755	13.78085	7.058076	20.237057	12.291009	10.263413	5.593227	67.204791	5.016813	18.871338	10.282126	57.130324	20.349777	6.18851	7.214028	6.379323	105.915547	13.491885	10.600303	12.720787	11.51567
CXCR4	genes	32.030106	3.243476	19.045005	56.102419	32.185808	26.654999	32.402372	34.37254	35.44829	17.409802	0.940687	10.630831	32.186605	18.05954	6.408848	100.798266	64.426703	6.123352	3.659992	2.892272	29.895693	76.924842	19.012875	24.302109
CLN3	genes	7.572685000000001	3.868884	4.211185	8.045778	6.353285	4.37689	6.833431	6.815283999999999	9.213453	7.223338	51.920177	5.69234	7.291691	5.012059	59.74051400000001	11.180032	7.931025999999999	4.175076	3.796382	70.23298	7.291439	5.999751	8.632778	19.087747
PGBD2	genes	5.453926999999998	3.3897160000000004	4.8479480000000015	3.763841	7.20953	2.91721	4.695991	2.944786	7.098862	5.673502	77.280547	2.563886	4.157148	4.940057	48.055256	3.559701	3.100652	3.665941000000001	4.283615	62.140206000000006	2.4617560000000003	3.717601	4.621943	12.911437
CENPK	genes	15.284157	7.148673	9.602181	15.528488	7.671028999999999	5.45486	12.252336	10.014078	9.067945	7.880847	51.64227800000001	11.820239	15.928143	13.059895	75.17740500000002	19.851535	8.60797	5.800686	3.760087	62.57044200000001	7.474684	11.634199	8.899546	18.001662
NEGR1	genes	6.2847300000000015	14.464915	9.075431	2.277537	4.891505	13.920659	4.098491	2.493673	8.490586	4.579289	52.217523	6.813539	6.144677	15.564689	56.440776	1.786015	2.0087330000000003	13.342995000000002	8.080069	64.459165	1.716305	6.727603	5.351966	15.698382999999998
CALB1	genes	8.628136	2.781878	3.754514	1.916668	5.337675	0.240336	3.993843	2.191104	6.727964	2.5863720000000003	101.988787	2.1013330000000003	7.381266	4.34235	63.332489	1.2282	2.298559	3.431401	1.900024	55.39486	0.7567649999999999	3.150647	9.56436	10.817939
SLMAP	genes	87.050917	119.482088	101.348473	49.46498	53.525967	90.602113	73.78240600000002	60.512115	76.438125	75.718277	26.208528	38.117753	56.244547	47.5707	42.164332	47.242389	39.973046	89.82391899999998	131.98731999999998	29.066187	35.106241	111.270645	49.385811	34.8973
DAZAP2	genes	26.230993	60.988352	65.120046	68.949834	59.885753	75.46504	66.746402	44.980167	62.22105	60.612349	6.74493	68.363366	40.958677	62.97326500000001	15.193541	108.302874	61.36989499999999	56.173887	70.574668	14.318814	57.89671800000001	63.871416	36.655986	29.204269
ZNF383	genes	8.514054	7.4639630000000015	7.544661	5.388923	6.872491	6.564946000000001	5.397323	6.863005	8.365851	6.883429	53.070085	4.15856	9.340095	6.608347	64.425304	5.379538	3.813648	4.899818	8.793857000000001	82.491864	3.758832	6.485372	7.246909	13.49535
SLC14A1	genes	23.1519	96.771156	94.695102	13.471471	17.10837	150.36766699999995	43.215058	16.328557	36.192797	25.119	29.429606	76.13485	23.392825	53.395129	16.444385999999998	27.39919	13.00367	82.681787	47.189707	27.603592	25.533256	36.412078	20.932392	30.078094
VWF	genes	31.896181	28.33698	45.578933	24.335874	25.305719	40.177349	25.791889	52.762226	56.11587700000001	89.17072900000002	31.310724	78.00554699999998	32.069694	34.692778000000004	19.62307	35.878837	17.138047	53.940227	52.370371	50.855444	51.449698	26.02686	37.13147	27.692881
CDH8	genes	9.659784	2.9309830000000003	7.138547	4.272085	3.597829	0.952953	5.06176	5.8681730000000005	4.683466	2.316095	58.080378	2.50928	6.981505	5.041682	57.667087	2.337178	2.672464	2.475254	1.87944	59.005887	0.404071	5.0587	12.226453	22.273308
IDH3A	genes	16.598587	25.03569	22.134867	21.780793	14.51951	22.584211	23.248771	21.225817000000006	27.0868	22.213054	105.039251	27.184954	30.566566	28.971989	81.069218	17.314488	17.619201	18.796112	22.400298	80.06846800000002	17.780245999999995	25.590173	24.933846	34.020672
VCP	genes	44.62665300000001	59.176158	61.821563	72.45659	76.641033	67.828152	73.715806	66.665873	78.220887	65.89305999999999	26.688071	84.026454	70.668154	77.684203	29.359899	106.683425	67.371988	61.54624499999999	58.049867000000006	20.668794	70.70519200000003	74.35351899999998	50.228057	67.159438
SPG7	genes	22.324526	21.349032	28.797683000000006	22.464212	22.448328	19.531919	21.974372	24.239059	30.284294	17.906469	80.990667	26.782618	18.465688	25.668493	98.928439	19.486789	21.760287	22.460054	22.010923	100.859582	16.739942000000006	19.294701	21.426831	29.743626000000006
P4HA1	genes	22.162626	30.289615	28.151744	52.355183	53.09108000000001	29.849893	48.822918	35.477033	63.630311	32.010774	4.147681	49.683185	39.577168	42.491478	9.931917	59.59421800000001	48.852992	29.864302	20.67687	7.173857000000001	54.042242	54.786416	18.388401	31.039538
CSMD1	genes	3.714951	4.794699	3.263083	2.516573	2.024771	1.61214	7.626681	1.7372599999999998	9.143909	1.218489	112.088066	3.645127	4.3598940000000015	3.826007	30.212856	0.751667	1.866326	1.455802	1.025535	29.508896000000004	0.327338	4.844632	5.677007	8.196900999999999
FAM49B	genes	31.026809000000004	15.18406	52.601166000000006	86.21262800000002	72.417463	54.015501	88.56131500000002	65.740165	56.503279000000006	50.309056	38.494963	49.964701	55.201537	33.672729	54.467002	107.292823	74.12853199999998	20.636161	13.335235	36.602753	59.333491	54.966667	56.186114	43.797434
THAP6	genes	16.420474	18.312311	12.55164	12.928383	9.858555	14.139659	12.622423	10.449966	11.194108	15.848736	51.064446	13.758744	12.48753	10.395789	88.066069	10.13454	8.483261	12.295278	16.358233	81.843424	9.982213	16.036137	13.500574	24.656879
EPHX2	genes	4.611862	6.992217	7.619205	2.375946	3.837702	3.6013	5.197646	4.150123000000002	5.145639	4.331296	78.78272	4.757511	4.192351	4.946785	43.123557	3.605756	1.954219	6.349306	5.345521	99.670951	2.484843	4.878718	7.407941	14.289735999999998
SBDS	genes	46.412854	86.705802	90.883785	43.617164	55.894247	87.523972	64.974158	67.11191099999999	57.814883	60.111916	4.837165	70.518299	56.739249	75.558862	11.341197	51.183078	35.977897	83.707059	82.060036	15.852945000000002	41.647782	56.702139	46.43989600000001	23.994566
ACSL1	genes	25.850439	13.890635	21.154125	64.022263	42.367919	28.026561	51.94336	49.485205	51.86445	63.258028	10.799675	21.33563	51.115307	19.790518	20.761325	71.658962	49.338069	12.557928	12.912858	26.183335	49.900221	55.21014399999999	19.414703	22.604192
C2CD3	genes	17.242497	17.556787	18.278361	17.958739	14.539124	13.567745	14.726136	16.998864	20.387333	20.029946	61.658601	13.821931	21.193309	22.402818	92.933463	26.623649	18.159567000000006	15.13265	14.758679999999998	83.16017099999998	13.265935999999998	18.527373	27.18308	36.901134000000006
SCAF11	genes	62.84156700000001	82.97586	68.71351999999999	82.967472	94.392416	86.553638	89.264319	90.435136	74.689548	74.532425	78.21909699999998	79.347287	70.84226	75.82505400000002	113.777828	77.621776	77.901881	78.3786	81.650263	105.372423	66.068118	69.24996	63.630444	60.545082
ZSCAN5A	genes	10.907127	7.9087869999999985	5.903739	8.657561	5.74242	4.248542	8.233089	4.962911	8.489225	8.818230999999997	27.179582	6.916811	12.953377	7.121069	45.612055	2.096275	5.64101	5.185457	6.4370059999999985	64.580003	5.386328	5.269973	12.611302	19.439743
LRRTM4	genes	11.900946	3.09106	4.382911	5.101807	4.524416	1.423369	10.253689	5.8151160000000015	6.210417	7.408469	76.958842	5.9445260000000015	7.865222	2.17957	61.99655300000001	8.210415	1.5920299999999998	1.663166	1.438556	66.36826500000001	1.477822	4.782968	10.334168	35.241748
USP17L11	genes	1.258393	1.065551	0.740563	0.498014	0.7723760000000001	0.129707	2.046973	0.424579	6.507667	0.7971020000000001	35.45755	0.8244969999999999	1.3649790000000002	1.346088	39.289168	0.356287	1.16615	0.4486810000000001	1.603219	137.865781	0.263842	1.5739040000000002	5.5674470000000005	25.662034
LINS1	genes	26.532416	9.065512	17.643779000000006	15.21806	14.231902	12.690711	14.890471	7.997236999999998	25.445802	21.438965	59.347979	12.305156	19.962738	14.12503	86.856543	19.020978	17.795824	13.692975	15.274297	94.950124	13.526986	15.672895	18.523739000000006	33.336232
FAM96A	genes	8.970429	19.81096	19.399059	65.575136	62.58991700000001	32.96761	71.603311	40.993004	47.519006	34.621447	23.167934	17.135622	26.458421	40.745862	42.837621	74.34083299999998	64.331538	14.140948000000002	16.150014000000002	22.545906	48.389545	35.47165	31.672997	21.771479
DOCK5	genes	40.981749	52.247088	63.664975	35.95929	41.514819	39.597533	42.127686	50.626518	40.964942	41.530959	68.22258599999999	56.30734200000001	45.684113	60.702273	86.052009	40.778617	29.502809000000006	45.3834	55.089693	101.56279	46.046396	39.164417	39.531218	42.415498
KMT2E	genes	75.984679	91.489241	90.053703	64.91596	85.285549	87.33914399999998	77.526517	75.49088	82.152461	79.48700600000002	55.924923	90.569977	79.07336	81.23921899999998	40.513654	105.100625	58.800456	97.058152	105.286299	50.000493	76.679245	94.098581	60.944963	47.061476
PARK7	genes	54.347427	87.387097	100.99308	63.261993	72.898815	84.654616	80.57422700000002	53.542311	74.077004	60.313847	25.799956	87.579175	55.186763	79.280466	20.900468	101.69545	61.321586	81.927595	82.42105699999998	24.649625	59.789037	67.69923299999999	46.12502	48.277518
ABAT	genes	7.0076220000000005	5.178909	5.587979	4.486692	5.76045	3.299119	5.660689	5.7258559999999985	7.233992	3.251545	70.668385	2.7767880000000003	7.062236	6.4299089999999985	57.06763	2.958524	4.065962	4.9234	3.001551	78.93379200000003	3.868776	4.649102	6.7642690000000005	14.694416
FNTA	genes	19.555643	26.325737	30.128511	33.995870000000004	31.225487	25.808222	23.450139	25.02957	24.921202	27.137284	62.471355	32.688759999999995	23.287054	23.583119	74.34855300000002	23.043558	26.446653	28.135271000000003	24.963222	99.566054	27.591321	24.48608	21.324486	24.048496
TARSL2	genes	22.147928	18.328252	15.820347	9.225767	6.855248	12.427923	12.292104	12.278742	9.858397	10.500074	49.801734	16.629193	19.582573	15.253326	59.16334499999999	16.701468	10.447641	20.781178	14.433053	70.366905	15.526588	17.10192	17.889708	10.851057
SYMPK	genes	8.876828	10.223567999999998	8.878630000000003	8.618342	5.866033	8.757503999999999	9.421071	11.055308	8.587314	7.0770490000000015	48.521734	9.002768	7.540091	9.639409	153.528358	12.800998	6.500801	9.054658	8.166007	28.539233000000007	10.011445	8.026956	8.618356	13.144273000000002
VCL	genes	61.98435799999999	89.519706	93.727007	34.500526	50.13929	85.06352700000002	48.240542	74.390186	53.270867	50.673926	5.348617	72.72654	64.655764	64.348651	15.398948	30.982818	27.25055	83.07571899999998	94.504658	20.449651	41.218188	65.204918	59.054958	32.788158
RASSF8	genes	21.834468	23.694262	22.656042000000006	13.956342	17.629286999999994	20.040871	22.705747	19.081546	23.388654	17.220729000000002	74.228359	19.153958	18.962599	29.405958	74.410967	26.529142	13.193045	19.588318	20.003799	84.85258	13.354985	19.063137	17.087994000000002	34.939376
SPATS2	genes	12.904241	10.198321	10.889815	10.316398	4.996536	6.6888809999999985	8.578662	9.637495	11.830756	9.293947	54.63181	12.07657	11.651161	14.249706	87.033676	15.521912	9.675206	8.917357	8.362328999999999	82.349067	5.814663	13.386022	12.573213	21.902206
FGF13	genes	4.8281230000000015	9.644682	13.791799	2.484555	2.748486	7.5934940000000015	5.820409	3.737143	8.077878	5.520142	47.550162	6.823374	11.16739	7.6317179999999984	66.696095	2.629617	2.37081	7.910009	8.237985	68.66535400000001	4.1756980000000015	7.853542	6.469745	17.847744
PCGF5	genes	39.52768	110.480334	96.070684	41.720987	42.551872	92.725151	53.446248	27.830579	51.199264	47.741476	11.806463	57.6999	45.175963	61.38466	16.217642	51.37536400000001	31.810014	91.587092	76.745496	5.285716000000002	40.51042	52.474609	28.006345	23.7741
SLIRP	genes	28.290807	42.83452800000001	45.203647	50.762268	46.445453	54.916633	70.588735	29.935793	44.823254	39.107056	89.380354	49.148256	41.779581	42.791083	51.308003	71.256417	43.550118	35.794591	39.4343	140.617206	38.947482	33.286383	32.680393	54.56081800000001
MAT2A	genes	55.570184	49.654446	55.992151	68.90884399999999	60.022775	59.861585	72.242789	49.359779	65.992956	64.866488	9.743852	42.178808	50.184568	50.273449	14.751098	97.299713	67.08082399999999	57.43589	52.114882	28.218168	54.40065500000001	77.556798	38.330264	38.069741
METTL15	genes	9.846752	12.514129	14.064923	9.954392	9.042794	10.531391	12.923117	7.65837	13.490433	10.432794	59.857286	11.534568	12.012813	16.395286	60.321817	6.226374	9.696959	11.151694	10.278472	73.56038199999998	7.173406	10.793583	12.233005	13.074102
NADSYN1	genes	15.982803	14.245514000000002	14.290009	17.472887	18.128148	14.260253	19.341125	17.18336	21.2528	14.233623	109.379498	14.489637	14.630584	17.457648000000002	62.72850699999999	17.9254	14.875812	12.776375	12.909101	85.11021600000002	15.86549	13.612915	19.059782	24.721605
DTWD1	genes	13.960542000000002	16.459992	25.160812	16.726454	18.089971	15.825319	16.864256	9.214111	21.921271	19.031167	33.735269	18.533096	14.304348	18.599891	69.70229499999999	16.714495	15.907029	23.85351	16.986705999999998	48.365635	13.815582	19.077216	12.949783	15.960223999999998
CEP170	genes	68.603678	42.417363	49.399136	79.28511	61.50187800000001	48.520314	68.728502	67.99826800000001	82.767788	61.59367099999999	77.114535	40.839638	68.145179	81.010563	119.539643	112.601991	79.481679	45.626429	40.757685	60.85249399999999	61.773349	61.521905	49.311256	75.519572
TRAM1	genes	36.587375	58.85260699999999	68.638759	57.269583	47.182172	74.529724	65.880595	30.109549	68.86807900000001	61.738580000000006	8.903139	93.786559	44.069505	68.57824000000001	13.300461	73.519133	64.036622	53.08909	45.862428	6.964642	49.679894	68.317198	29.912383	43.269514
CHMP3	genes	43.63339000000001	79.203272	102.278967	53.546551	76.726036	72.933225	71.742177	85.989902	55.21390699999999	59.668002	32.845417	72.23554200000002	60.793663	82.464884	30.665948	141.860143	52.114032	86.664159	70.158551	26.898561	56.239153	65.289339	82.575952	45.863787
